Age,Frequency,Temp
13.862,164.9234648,18.43744222
13.882,98.92008461,12.26351574
13.902,178.8574571,6.840147841
13.924,157.6203824,15.91651198
13.947,45.93882638,16.43913845
13.969,134.8358186,4.225907005
13.988,98.23272443,5.559344768
14.01,151.9933863,2.031934331
14.031,161.6431356,16.01365155
14.051,47.05060363,3.660194488
14.081,90.23834414,15.09010164
14.11,9.951766812,13.49934664
14.131,49.55125967,16.37839248
14.171,81.7158911,13.7146067
14.187,141.7459747,8.318411004
14.206,96.01139667,8.340133236
14.225,113.7803676,4.08018363
14.244,172.7312758,3.501202004
14.261,85.4055454,9.707531289
14.281,156.9054446,15.36869879
14.299,194.1147908,10.26699624
14.318,32.88063616,7.761799304
14.334,130.6143463,9.860073153
14.352,108.5456152,15.63383238
14.369,162.4098801,6.328977139
14.384,92.49344465,10.91805746
14.401,69.34931129,1.144517424
14.419,168.6339264,1.242046011
14.436,122.8966936,13.62449772
14.454,16.43636483,11.10335221
14.47,179.7231395,1.627868579
14.485,52.79733983,14.96928473
14.5,178.5547628,6.750972862
14.516,0.79881564,15.38771373
14.532,174.8743961,10.22874918
14.548,183.6508978,17.38612131
14.565,97.57979061,14.58831187
14.58,80.75953232,2.614846464
14.596,83.73383822,8.197759757
14.612,161.9801418,13.35348412
14.629,21.48463335,18.60331083
14.648,16.83779988,4.313063652
14.669,87.68909174,3.121970616
14.669,197.4304485,6.408775276
14.688,21.59547337,4.546105382
14.711,108.0401088,4.926970672
14.749,84.54265712,15.58351165
14.788,19.78941826,4.537194803
14.824,83.23330518,1.554057288
14.86,105.3554158,18.24210239
14.897,13.99558145,9.9653404
14.932,90.63131024,0.507630044
14.968,86.75539854,14.58927248
15.001,34.09748298,1.532747641
15.035,165.195472,13.51603883
15.074,174.6183774,1.063282553
15.108,161.0137416,18.6553479
15.142,5.150855751,6.098207339
15.176,10.02761649,15.31124431
15.214,90.47906985,11.70043048
15.25,155.106134,9.65091134
15.292,94.47712615,6.175302733
15.292,34.02830223,15.32662304
15.333,142.2975518,5.969703166
15.375,198.2755823,19.56504378
15.42,75.61623945,0.834065912
15.5,80.39353729,4.618204434
15.535,34.41777106,15.4465018
15.579,176.8821535,1.526131543
15.579,80.98885686,7.64587658
15.618,166.7458683,16.15481038
15.66,86.77155484,15.23741969
15.74,152.0314523,0.317683908
15.74,126.0109119,9.945008815
15.784,108.8315297,10.13842028
15.825,170.5135709,9.250699581
15.903,52.13571964,8.593917009
15.946,193.6025895,0.794732498
15.946,185.9787755,19.71621413
15.99,36.82665962,15.70411815
16.033,23.96869807,15.92034849
16.072,172.404266,12.057076
16.115,180.1382879,9.231534727
16.159,109.8073319,7.714702315
16.236,83.96075965,5.186870868
16.274,63.23182827,13.64067314
16.314,55.18344684,6.847837751
16.348,73.15289231,0.763331431
16.389,64.88327431,11.56612837
16.389,18.84018854,13.43778341
16.465,145.0661186,7.291143805
16.465,8.21577543,2.094636151
16.51,189.5213643,9.401773117
16.553,37.86174831,2.171917906
16.629,63.85733067,9.974672775
16.662,131.2098952,6.147399328
16.702,47.41078803,12.74461795
16.74,59.65770221,9.710972571
16.773,98.45261839,9.595109267
16.813,156.1936169,13.85269991
16.845,30.322728,6.787878562
16.885,11.66837509,11.83477321
16.919,57.85730244,11.27357727
16.96,99.59095884,0.497784655
16.998,165.0932709,13.94003461
16.998,75.35212224,3.158556975
17.042,40.97768357,1.629712026
17.083,94.75896384,1.214840551
17.127,29.5698938,9.634007636
17.169,190.6691897,14.48723465
17.245,123.3620812,16.51369227
17.284,102.1410007,15.9729832
17.284,18.09165774,5.786034621
17.333,55.50329631,10.07531207
17.374,160.9397046,7.297013797
17.416,128.7048742,6.39914327
17.458,168.4541207,11.14376106
17.503,106.4321041,4.224806925
17.548,95.40136655,19.60348788
17.593,6.906810359,14.21245986
17.638,70.78700634,9.223036036
17.684,45.45636897,18.69974538
17.73,122.7473755,7.298948049
17.776,68.14091201,7.7314228
17.821,182.4826957,3.539806519
17.869,60.842696,18.9430212
17.92,42.24966772,9.383878418
17.97,72.38495577,9.095987979
18.019,173.2160656,5.112377176
18.071,186.0293482,15.41961809
18.116,57.93468089,1.093837317
18.165,80.80838349,6.504670042
18.216,75.30226992,0.36438975
18.266,77.45838944,2.065960403
18.317,172.0135421,4.482682641
18.36,18.58814267,1.513242023
18.408,24.76136245,19.71845233
18.464,124.7296168,10.27059493
18.514,163.0566108,7.423178479
18.563,53.14688158,5.994052685
18.61,115.9752921,6.812526327
18.663,137.3768921,7.968086744
18.715,63.810648,1.73200409
18.767,150.1934749,5.905092817
18.819,174.4319314,2.129509559
18.877,25.0143423,1.091247208
18.927,173.775197,16.05202583
18.98,33.66321831,5.731627221
19.033,35.88392986,2.476998065
19.077,71.98570919,19.82268452
19.126,187.4797554,6.862042119
19.167,106.0836815,12.04709797
19.21,12.06868048,5.027633976
19.253,5.825024477,2.315138913
19.293,1.708534322,6.412491628
19.336,125.1635877,9.415658837
19.382,180.5503822,4.46856376
19.422,144.2411627,6.070679728
19.466,59.72396349,13.32066647
19.511,173.442988,16.65780465
19.56,110.9472389,19.4855428
19.602,132.3697857,18.56237183
19.658,91.96830619,6.10881765
19.708,68.49045945,16.96470145
19.761,61.2358026,3.209681367
19.812,6.173148361,17.9693673
19.858,65.72449934,12.29879289
19.904,76.72567629,1.126290065
19.954,2.044472274,18.46111721
20.007,33.97243183,2.674903051
20.051,52.6055111,5.498495229
20.099,178.1710167,14.64790037
20.144,105.8838605,12.95944889
20.188,145.750511,2.204293764
20.233,31.57706334,15.08777739
20.281,81.19760723,3.811885727
20.331,106.0261679,2.637230793
20.376,130.2164913,1.295796027
20.425,136.5022061,8.00162897
20.478,173.9827768,7.224392616
20.526,184.3565379,0.183296385
20.572,95.58063397,5.002165374
20.621,21.1139997,4.529209945
20.671,136.0322133,15.10140395
20.721,198.0869812,16.70871537
20.774,51.70390584,4.222997728
20.83,36.51242819,10.74099187
20.877,130.689317,16.31259452
20.926,194.1879842,4.718734672
20.982,91.07013851,13.22370722
21.036,156.6130174,1.421420334
21.087,182.6424263,15.59454996
21.137,29.53531995,0.21518982
21.191,87.98243611,4.381914193
21.239,159.445356,0.140707762
21.292,36.26549843,11.80244854
21.345,43.6785948,7.122475525
21.396,168.9521764,16.41807972
21.449,166.8264699,14.28614274
21.502,44.34878343,4.739533813
21.556,76.52427307,4.852417973
21.612,167.6502572,16.87190596
21.671,121.2074003,7.741094215
21.727,67.25012001,3.313608352
21.793,51.68872136,4.035100605
21.856,173.973384,5.211826321
21.916,99.21378008,0.538947386
21.9795,39.66729632,2.551041973
22.0355,119.1985418,19.7438218
